order_id,customer_id,date,status
30987,301,2019-09-10,0
30988,1077,2013-03-18,1
30989,2171,2022-09-19,1
30990,8146,2016-04-19,1
30991,4938,2011-11-12,0
30992,66,2022-12-27,1
30993,7700,2015-10-04,1
30994,9707,2022-02-13,1
30995,911,2011-09-15,0
30996,3382,2018-11-02,1
30997,6916,2021-10-13,1
30998,8791,2012-04-01,0
30999,7893,2016-11-24,1
31000,4659,2019-09-07,1
31001,673,2023-04-13,1
31002,3820,2013-04-11,1
31003,2359,2015-11-20,1
31004,7634,2010-01-12,0
31005,7047,2023-09-26,0
31006,3162,2019-01-23,1
31007,6884,2017-11-19,1
31008,7285,2014-02-26,0
31009,3831,2015-12-09,0
31010,964,2018-08-03,0
31011,7775,2011-11-11,0
31012,4450,2012-01-22,1
31013,1501,2011-11-21,1
31014,9061,2010-04-15,0
31015,8437,2023-11-22,1
31016,5237,2022-04-07,0
31017,2394,2016-07-20,1
31018,1319,2022-04-29,1
31019,1769,2016-04-15,0
31020,1922,2014-06-06,0
31021,3063,2018-11-05,1
31022,3247,2023-04-26,0
31023,6999,2023-08-20,0
31024,8207,2021-01-15,1
31025,7076,2016-12-07,1
31026,9108,2021-03-09,0
31027,2608,2015-12-06,0
31028,5689,2014-12-28,1
31029,1562,2015-08-05,1
31030,7777,2013-05-14,1
31031,6540,2018-06-01,0
31032,816,2010-03-16,0
31033,625,2020-01-29,1
31034,8078,2022-09-24,0
31035,6586,2015-05-15,1
31036,6650,2011-08-11,1
31037,2526,2016-01-30,1
31038,4168,2011-06-07,1
31039,7746,2017-09-03,0
31040,6722,2020-08-14,1
31041,2313,2023-08-03,0
31042,4415,2009-04-17,0
31043,8508,2018-06-29,0
31044,8267,2018-06-22,1
31045,3466,2020-02-08,0
31046,4980,2016-11-20,0
31047,7593,2010-05-23,1
31048,4834,2018-03-25,0
31049,3348,2012-08-25,0
31050,6473,2010-12-27,1
31051,1277,2019-08-19,1
31052,1102,2016-12-03,1
31053,5344,2017-11-12,1
31054,9877,2012-06-18,0
31055,3836,2009-02-21,1
31056,1591,2015-10-26,0
31057,1679,2010-11-12,1
31058,4644,2011-01-08,1
31059,4502,2012-07-16,1
31060,690,2016-09-10,0
31061,5671,2012-05-01,1
31062,1207,2019-07-17,1
31063,935,2018-03-27,1
31064,6904,2021-01-22,0
31065,5523,2016-10-06,0
31066,8710,2016-12-25,0
31067,2946,2021-08-20,1
31068,4043,2019-07-29,0
31069,4005,2016-12-04,0
31070,7952,2022-11-03,0
31071,6257,2016-06-09,1
31072,341,2018-10-25,0
31073,4257,2009-11-07,1
31074,9717,2023-08-14,1
31075,3970,2021-05-11,1
31076,8197,2016-10-21,0
31077,5520,2014-07-01,0
31078,6225,2022-02-21,1
31079,7888,2011-09-15,1
31080,3742,2019-04-08,1
31081,1866,2014-11-24,0
31082,5023,2018-06-29,1
31083,2560,2014-05-10,0
31084,4856,2012-01-02,1
31085,3658,2009-05-13,1
31086,1235,2009-12-23,0
31087,8986,2009-08-02,1
31088,2639,2022-04-13,0
31089,3232,2016-02-17,0
31090,7075,2020-05-28,0
31091,9264,2009-09-24,0
31092,4662,2020-02-24,0
31093,7250,2021-08-26,0
31094,9354,2020-02-02,1
31095,2694,2015-06-24,1
31096,3101,2010-02-25,0
31097,2576,2013-07-11,1
31098,8439,2014-11-04,0
31099,5425,2015-07-04,1
31100,2820,2023-11-03,1
31101,4947,2022-06-28,1
31102,545,2010-01-14,1
31103,9170,2019-06-10,1
31104,524,2015-03-28,0
31105,1301,2011-05-17,0
31106,2890,2015-05-24,0
31107,3343,2011-10-28,1
31108,1664,2023-05-01,0
31109,7568,2014-06-10,0
31110,6908,2023-04-03,1
31111,9951,2010-01-20,1
31112,3535,2014-03-03,1
31113,3036,2010-08-26,1
31114,9889,2021-11-05,1
31115,9927,2010-05-24,0
31116,2146,2017-07-31,1
31117,3679,2023-07-01,1
31118,7844,2019-01-31,0
31119,4652,2013-04-03,0
31120,3478,2014-04-15,1
31121,2346,2022-10-29,0
31122,1188,2019-10-31,0
31123,9840,2009-03-14,0
31124,7567,2014-09-22,0
31125,5071,2012-01-28,0
31126,8426,2023-04-18,1
31127,8021,2015-09-16,1
31128,9484,2022-04-22,1
31129,3654,2014-12-14,0
31130,4125,2019-07-02,1
31131,4096,2013-09-21,0
31132,9016,2009-08-06,0
31133,8112,2018-01-10,0
31134,2368,2021-03-16,1
31135,9939,2020-01-16,1
31136,5370,2021-08-03,0
31137,7315,2017-01-27,0
31138,6426,2020-09-10,1
31139,6272,2022-07-12,0
31140,5249,2016-10-25,0
31141,4511,2021-07-02,0
31142,9206,2018-06-12,1
31143,1040,2016-05-09,1
31144,8586,2013-11-05,0
31145,958,2020-03-27,0
31146,460,2014-12-16,0
31147,5468,2018-05-08,1
31148,1040,2020-08-20,1
31149,7725,2012-03-11,0
31150,7406,2017-09-28,1
31151,2212,2021-07-06,1
31152,3539,2018-01-23,0
31153,7047,2022-07-30,1
31154,408,2016-02-14,0
31155,965,2009-11-15,1
31156,9874,2023-01-22,1
31157,1796,2020-11-06,0
31158,2315,2018-04-26,0
31159,3447,2015-07-25,0
31160,8591,2018-01-08,0
31161,5575,2010-09-10,1
31162,7021,2008-12-22,0
31163,6489,2022-12-05,1
31164,6174,2014-01-07,1
31165,3988,2017-08-29,1
31166,3989,2016-11-12,1
31167,5534,2016-06-03,0
31168,9074,2018-08-14,0
31169,5643,2022-08-14,0
31170,2614,2023-05-12,0
31171,2238,2023-03-02,1
31172,9119,2013-10-14,0
31173,7730,2009-10-28,1
31174,7716,2018-03-06,1
31175,3781,2018-04-21,0
31176,5662,2022-12-16,1
31177,4650,2009-05-03,1
31178,1520,2022-03-26,1
31179,2988,2012-10-21,1
31180,2713,2022-06-21,1
31181,4285,2019-05-05,1
31182,7694,2011-12-07,1
31183,6177,2020-09-14,0
31184,814,2009-06-30,0
31185,9924,2017-07-19,0
31186,4980,2022-11-23,0
31187,290,2016-12-25,0
31188,7093,2018-04-03,1
31189,147,2020-10-15,0
31190,4182,2021-02-08,0
31191,1453,2014-11-29,1
31192,7048,2020-12-31,1
31193,8545,2020-03-24,0
31194,4712,2010-08-19,1
31195,5809,2021-02-01,0
31196,846,2019-06-18,0
31197,4311,2016-05-29,0
31198,3484,2020-07-17,0
31199,2218,2009-12-12,1
31200,5139,2009-01-18,1
31201,6489,2020-08-20,1
31202,782,2009-10-22,0
31203,3986,2016-01-12,1
31204,9020,2014-11-29,1
31205,2413,2009-04-29,0
31206,6665,2012-04-10,0
31207,4347,2009-09-04,0
31208,2806,2018-08-15,1
31209,1792,2012-09-04,0
31210,2388,2012-02-21,0
31211,9841,2013-11-11,1
31212,4792,2021-04-09,0
31213,2604,2020-01-14,1
31214,1257,2011-06-06,0
31215,8800,2022-11-30,0
31216,1753,2015-10-30,0
31217,3993,2009-06-28,1
31218,5195,2021-01-02,1
31219,1660,2019-04-27,1
31220,8309,2015-02-05,0
31221,4331,2020-10-18,0
31222,8086,2012-06-08,1
31223,6161,2009-12-18,0
31224,4703,2012-10-25,0
31225,1052,2022-07-05,1
31226,8851,2022-08-11,1
31227,6385,2016-10-01,0
31228,1196,2020-01-19,1
31229,9912,2022-05-20,1
31230,1336,2013-08-26,0
31231,8193,2018-09-12,0
31232,7505,2012-10-15,1
31233,462,2014-03-25,1
31234,8514,2018-12-08,0
31235,3504,2015-04-21,0
31236,5028,2011-07-29,1
31237,6286,2014-01-28,0
31238,8077,2019-11-09,0
31239,7614,2018-05-04,1
31240,5324,2018-05-22,1
31241,6835,2022-03-31,0
31242,6583,2009-05-05,0
31243,1031,2014-01-25,0
31244,738,2019-12-17,1
31245,7016,2011-12-19,1
31246,9034,2011-12-05,1
31247,3372,2017-07-23,1
31248,8287,2015-01-06,1
31249,4927,2010-01-29,0
31250,5481,2015-04-07,0
31251,1909,2014-04-03,1
31252,9352,2016-08-31,1
31253,3273,2014-01-11,1
31254,9588,2016-05-15,1
31255,5479,2015-12-17,0
31256,5118,2022-11-04,1
31257,6887,2021-02-01,1
31258,2026,2016-03-27,1
31259,2263,2016-01-19,0
31260,925,2020-04-27,0
31261,8158,2016-05-31,0
31262,3506,2015-08-22,0
31263,5558,2010-10-05,1
31264,6199,2019-11-07,1
31265,5335,2017-03-17,0
31266,9184,2011-06-09,1
31267,7733,2021-12-10,1
31268,7054,2012-02-02,0
31269,4335,2009-09-18,1
31270,7764,2009-07-14,0
31271,2991,2022-07-13,0
31272,2795,2013-01-02,0
31273,9216,2011-09-27,1
31274,7154,2020-01-29,0
31275,5108,2017-07-02,1
31276,8819,2018-12-18,1
31277,9872,2010-11-15,1
31278,4852,2013-04-27,1
31279,1101,2018-03-17,1
31280,1016,2023-03-05,1
31281,8766,2021-03-16,0
31282,2671,2010-06-23,1
31283,877,2009-04-06,0
31284,6810,2017-09-29,0
31285,9567,2017-11-23,1
31286,2944,2010-06-30,0
31287,8354,2013-08-20,0
31288,9736,2020-03-15,0
31289,9223,2019-12-25,1
31290,3666,2010-05-11,0
31291,5661,2023-09-22,1
31292,6637,2015-09-10,0
31293,8121,2009-08-05,1
31294,2753,2015-01-21,0
31295,4693,2018-05-13,0
31296,3628,2023-03-17,0
31297,737,2009-08-13,1
31298,4851,2016-06-19,1
31299,6865,2016-01-14,1
31300,4243,2019-06-22,1
31301,9930,2012-06-06,1
31302,1309,2014-02-24,1
31303,6329,2011-11-17,0
31304,6687,2017-11-26,1
31305,365,2022-09-27,1
31306,6086,2013-10-14,0
31307,8035,2022-04-22,1
31308,7980,2010-02-24,1
31309,6267,2016-01-02,0
31310,2712,2014-01-18,1
31311,3304,2019-09-17,1
31312,99,2015-03-07,0
31313,4956,2022-11-20,1
31314,6301,2011-02-24,0
31315,2022,2018-02-19,0
31316,4627,2014-03-19,1
31317,2013,2017-12-30,0
31318,2078,2019-08-07,1
31319,1229,2019-06-16,0
31320,6019,2017-08-24,1
31321,1933,2017-06-17,0
31322,7255,2022-12-11,1
31323,4977,2009-04-03,0
31324,5062,2022-06-14,1
31325,2702,2010-07-13,1
31326,3753,2009-06-09,1
31327,3329,2013-02-21,0
31328,3809,2016-09-06,1
31329,1817,2022-08-23,1
31330,4174,2011-03-28,0
31331,561,2018-04-11,0
31332,3089,2019-03-15,1
31333,5078,2011-09-07,0
31334,2607,2009-12-11,0
31335,8982,2015-04-14,0
31336,1082,2018-11-26,1
31337,8946,2015-12-09,0
31338,3623,2016-07-04,0
31339,1145,2014-11-02,1
31340,2023,2013-11-07,0
31341,2087,2013-03-22,1
31342,7189,2018-08-03,0
31343,9546,2011-09-17,1
31344,911,2021-01-30,0
31345,2986,2011-02-05,1
31346,6608,2022-01-13,1
31347,4341,2009-04-18,1
31348,387,2021-11-25,0
31349,3385,2017-06-29,1
31350,6253,2019-12-21,1
31351,8671,2015-03-19,1
31352,8027,2019-04-09,0
31353,5921,2022-08-08,1
31354,3518,2023-02-14,0
31355,1649,2009-12-19,1
31356,2264,2010-11-07,1
31357,6166,2018-02-05,0
31358,5622,2015-12-11,1
31359,5462,2022-10-04,1
31360,9191,2019-08-21,0
31361,7625,2020-06-08,0
31362,4444,2012-05-14,1
31363,7039,2015-06-06,1
31364,4222,2015-06-15,1
31365,2666,2019-10-10,0
31366,906,2021-01-22,1
31367,1772,2012-11-18,1
31368,9614,2023-06-21,0
31369,1725,2014-02-26,1
31370,7076,2013-02-17,1
31371,5324,2009-12-24,1
31372,774,2016-03-14,1
31373,937,2016-04-30,0
31374,3240,2012-09-15,0
31375,7118,2009-01-27,1
31376,6321,2023-02-09,1
31377,3673,2012-09-08,0
31378,4999,2019-09-05,0
31379,9851,2018-12-28,1
31380,2892,2010-08-04,1
31381,9852,2011-06-18,1
31382,8439,2023-06-08,0
31383,8179,2013-04-09,0
31384,7790,2021-03-10,1
31385,5319,2010-11-13,0
31386,5266,2009-08-01,0
31387,9044,2020-07-24,1
31388,402,2011-10-02,0
31389,637,2017-11-27,0
31390,5485,2010-05-27,0
31391,183,2012-07-03,1
31392,3224,2021-07-08,0
31393,2783,2023-06-04,0
31394,6565,2015-12-11,1
31395,3146,2013-08-13,1
31396,582,2020-02-22,1
31397,774,2009-10-29,1
31398,3629,2017-05-25,1
31399,4691,2013-02-01,0
31400,9106,2012-10-08,1
31401,6072,2014-12-09,1
31402,1895,2012-04-14,0
31403,5831,2019-08-31,0
31404,5266,2022-10-20,1
31405,8150,2014-11-27,0
31406,3249,2012-06-12,1
31407,613,2020-05-04,1
31408,230,2016-06-07,1
31409,4463,2023-08-21,0
31410,1441,2016-05-14,0
31411,8875,2009-02-15,0
31412,5541,2016-07-03,0
31413,937,2015-01-08,0
31414,8906,2017-09-12,0
31415,1488,2020-01-09,0
31416,5910,2022-09-09,0
31417,4687,2014-09-27,1
31418,3835,2019-02-16,0
31419,9029,2017-12-18,0
31420,3569,2010-11-27,0
31421,6417,2012-02-21,1
31422,3917,2013-04-29,0
31423,3804,2010-05-27,1
31424,6348,2011-09-24,1
31425,3115,2019-06-23,1
31426,2744,2019-07-10,1
31427,3729,2022-09-07,1
31428,9219,2013-02-21,1
31429,3384,2014-09-26,0
31430,9788,2019-10-10,0
31431,6075,2008-12-14,1
31432,5371,2022-07-19,1
31433,9102,2020-12-28,1
31434,9184,2022-03-20,1
31435,8829,2020-06-01,0
31436,4464,2022-12-03,0
31437,2444,2022-05-28,0
31438,4472,2012-02-02,1
31439,2971,2020-05-22,0
31440,2824,2015-03-07,1
31441,7676,2022-07-19,1
31442,4340,2016-07-14,0
31443,2025,2016-09-26,0
31444,7150,2018-09-13,1
31445,999,2010-11-19,1
31446,9743,2022-03-23,0
31447,1574,2009-03-21,1
31448,8856,2009-03-11,0
31449,4335,2015-04-26,1
31450,8013,2023-09-04,1
31451,2252,2017-01-30,0
31452,4141,2016-07-19,1
31453,9425,2010-01-18,0
31454,1925,2014-01-12,1
31455,8535,2019-03-01,1
31456,866,2011-05-10,1
31457,7106,2016-10-23,0
31458,4130,2014-11-29,0
31459,8908,2015-08-25,1
31460,2755,2013-07-12,1
31461,8046,2015-03-13,1
31462,7192,2010-11-09,0
31463,5549,2013-11-19,0
31464,4987,2011-09-25,1
31465,2750,2021-06-04,0
31466,8123,2019-10-20,0
31467,3520,2016-02-12,1
31468,8399,2019-10-20,0
31469,1103,2018-02-05,0
31470,2335,2011-03-18,1
31471,5173,2013-09-10,1
31472,2643,2010-11-17,1
31473,2980,2019-10-21,1
31474,839,2011-10-24,0
31475,2189,2015-08-05,1
31476,6570,2019-05-03,1
31477,5649,2013-04-03,1
31478,575,2014-05-11,0
31479,2559,2023-06-20,1
31480,7263,2013-07-24,0
31481,844,2014-12-09,1
31482,1221,2021-11-26,1
31483,8426,2023-05-03,0
31484,3857,2012-08-13,0
31485,781,2011-07-31,0
31486,3124,2020-04-26,1
31487,1574,2012-06-04,0
31488,5408,2012-05-11,0
31489,9167,2020-06-13,0
31490,1106,2014-06-22,0
31491,6381,2008-12-02,0
31492,2774,2016-08-22,0
31493,2334,2018-02-17,0
31494,3801,2011-04-02,0
31495,8144,2017-02-25,0
31496,8715,2020-04-07,0
31497,8599,2022-09-08,1
31498,3538,2011-02-27,1
31499,1170,2010-03-31,1
31500,9269,2009-07-05,0
31501,7751,2010-04-01,0
31502,2147,2016-06-30,1
31503,2244,2012-07-25,0
31504,1969,2011-09-15,1
31505,8348,2021-01-29,1
31506,924,2011-12-07,0
31507,4898,2019-05-20,1
31508,2330,2011-04-04,0
31509,9273,2019-05-05,0
31510,2574,2010-08-14,1
31511,5133,2021-08-21,0
31512,1823,2023-06-27,0
31513,1695,2018-11-15,1
31514,4452,2021-06-08,1
31515,9024,2020-08-25,0
31516,8671,2014-02-25,1
31517,1832,2023-09-18,1
31518,7530,2021-01-02,1
31519,9361,2014-11-09,0
31520,2873,2022-09-19,1
31521,3308,2023-11-05,1
31522,6926,2010-06-04,0
31523,1711,2009-03-27,1
31524,191,2022-03-25,0
31525,413,2018-11-21,1
31526,318,2016-05-07,0
31527,6214,2010-07-26,0
31528,882,2016-05-25,1
31529,2223,2009-04-07,0
31530,4240,2014-06-09,0
31531,3374,2010-11-13,1
31532,4356,2017-12-25,1
31533,6221,2014-10-16,1
31534,6522,2014-11-02,0
31535,7001,2011-02-21,1
31536,8559,2012-05-10,1
31537,241,2018-01-22,1
31538,7285,2011-03-17,1
31539,8342,2017-07-12,1
31540,2603,2016-03-29,1
31541,2717,2018-08-15,0
31542,5265,2019-11-26,0
31543,5167,2013-11-13,0
31544,7439,2010-05-25,1
31545,842,2010-10-10,1
31546,3150,2014-03-20,1
31547,6156,2010-12-11,1
31548,4035,2015-12-16,1
31549,3487,2010-10-08,1
31550,3790,2018-10-30,0
31551,8519,2023-01-26,1
31552,780,2012-06-28,0
31553,9734,2009-07-23,0
31554,6686,2014-03-25,1
31555,7452,2010-07-17,1
31556,9758,2009-03-16,0
31557,8055,2022-04-25,0
31558,9668,2015-04-23,1
31559,662,2017-11-28,1
31560,1233,2011-05-20,1
31561,6572,2014-06-22,0
31562,7200,2018-03-13,0
31563,7412,2013-01-18,0
31564,8853,2014-09-12,0
31565,2024,2010-05-14,0
31566,561,2012-07-20,1
31567,910,2017-09-18,1
31568,8768,2015-07-18,0
31569,6011,2022-07-04,0
31570,5394,2018-04-15,0
31571,3113,2018-06-03,1
31572,258,2009-03-26,0
31573,1317,2022-08-07,1
31574,8780,2021-04-18,0
31575,9442,2023-05-24,1
31576,3822,2016-10-22,1
31577,2783,2010-08-23,0
31578,6165,2020-02-25,0
31579,6497,2015-05-24,1
31580,7009,2012-11-20,1
31581,249,2019-07-09,1
31582,81,2023-07-26,0
31583,9995,2019-12-22,1
31584,7826,2019-04-18,1
31585,5817,2019-09-18,1
31586,9570,2021-09-02,1
31587,7137,2012-03-25,0
31588,3339,2010-04-08,0
31589,8612,2014-01-24,0
31590,9292,2013-01-28,0
31591,9530,2013-06-06,1
31592,3369,2015-12-13,1
31593,134,2020-04-03,0
31594,4708,2018-02-07,1
31595,1290,2009-04-20,1
31596,1364,2012-12-07,0
31597,8463,2010-03-04,1
31598,4316,2020-07-15,0
31599,9022,2016-02-20,1
31600,1711,2009-04-02,1
31601,1835,2011-12-30,0
31602,6970,2019-08-26,0
31603,6581,2021-09-28,0
31604,2164,2018-03-02,1
31605,9345,2018-01-22,1
31606,2886,2010-06-23,1
31607,823,2012-08-24,0
31608,2250,2020-07-06,1
31609,7966,2013-08-06,0
31610,5826,2019-05-09,1
31611,1517,2013-09-22,1
31612,7249,2019-04-10,1
31613,1923,2019-04-22,1
31614,7448,2015-08-28,0
31615,2018,2015-11-08,0
31616,3218,2009-12-24,0
31617,5920,2008-12-10,0
31618,2736,2022-02-06,0
31619,1312,2014-01-18,1
31620,7872,2009-05-02,0
31621,5965,2012-09-11,0
31622,7483,2018-12-14,0
31623,2480,2018-09-10,0
31624,2689,2014-07-03,0
31625,2628,2019-08-13,0
31626,5134,2014-11-21,1
31627,2608,2014-06-11,1
31628,8549,2018-05-05,0
31629,2522,2023-08-10,1
31630,7364,2015-04-15,1
31631,7126,2023-06-20,1
31632,4393,2021-08-19,1
31633,9326,2023-07-31,1
31634,1883,2023-04-06,0
31635,3085,2011-10-26,0
31636,8278,2014-07-30,1
31637,8788,2018-03-19,0
31638,5978,2014-12-07,0
31639,335,2022-08-07,0
31640,8524,2023-03-22,1
31641,7728,2018-01-18,1
31642,6183,2010-04-24,1
31643,1937,2013-09-10,0
31644,7579,2015-05-18,0
31645,7128,2022-12-25,1
31646,7469,2017-01-11,1
31647,8162,2014-02-10,1
31648,2920,2019-10-15,1
31649,4323,2017-09-24,0
31650,8640,2017-05-02,0
31651,4445,2019-08-05,0
31652,4264,2015-12-25,0
31653,5687,2014-09-11,0
31654,6311,2017-05-17,1
31655,9983,2020-10-28,1
31656,9906,2014-07-09,0
31657,8177,2017-08-01,0
31658,6606,2018-09-15,0
31659,545,2016-02-07,1
31660,2661,2022-08-07,0
31661,5118,2023-08-10,0
31662,9165,2021-04-08,0
31663,6440,2019-02-14,1
31664,8965,2009-10-28,0
31665,9371,2018-02-11,0
31666,141,2021-07-05,0
31667,2457,2015-01-25,0
31668,9843,2013-02-19,0
31669,3145,2021-10-22,1
31670,8149,2014-08-07,0
31671,3394,2008-11-27,1
31672,8126,2019-07-17,1
31673,7066,2014-04-27,1
31674,3419,2011-01-20,0
31675,7084,2017-02-03,0
31676,3720,2011-09-04,0
31677,3952,2016-12-03,1
31678,41,2017-09-07,0
31679,7266,2020-03-03,0
31680,9902,2019-04-20,1
31681,9423,2022-09-05,0
31682,5573,2022-04-14,0
31683,373,2017-10-14,1
31684,3726,2020-04-14,1
31685,1475,2021-11-23,1
31686,5185,2014-11-24,1
31687,6588,2023-07-17,1
31688,7834,2020-01-11,0
31689,1939,2017-02-02,0
31690,2701,2014-10-14,1
31691,5562,2021-06-11,0
31692,6111,2014-10-20,1
31693,9361,2011-12-25,0
31694,1388,2023-11-07,0
31695,2456,2016-12-27,1
31696,5181,2020-09-10,0
31697,3801,2010-06-10,0
31698,7408,2010-10-30,0
31699,513,2017-06-21,1
31700,9805,2020-01-31,0
31701,257,2021-05-14,1
31702,3038,2019-01-12,0
31703,6136,2023-04-12,1
31704,1073,2020-07-04,1
31705,6961,2011-05-05,1
31706,2333,2021-10-03,0
31707,6354,2021-01-11,0
31708,1651,2014-06-28,0
31709,5877,2016-04-03,1
31710,1237,2010-12-23,0
31711,6665,2009-06-11,0
31712,5318,2023-06-23,0
31713,2073,2015-11-15,0
31714,6025,2020-04-19,1
31715,11,2017-02-04,1
31716,5028,2017-04-28,1
31717,3333,2015-07-30,1
31718,7015,2014-09-09,0
31719,5385,2010-12-13,0
31720,1261,2018-01-10,0
31721,8561,2015-11-21,1
31722,2501,2015-05-23,0
31723,4393,2014-07-22,0
31724,8179,2009-09-12,0
31725,4243,2023-06-15,1
31726,2031,2020-03-25,0
31727,7399,2017-10-14,0
31728,9605,2011-12-14,0
31729,9470,2013-05-07,1
31730,4581,2011-10-28,0
31731,7112,2022-02-19,0
31732,2583,2018-05-20,0
31733,4426,2017-01-24,0
31734,8079,2022-11-07,0
31735,3913,2019-10-15,1
31736,9541,2012-12-12,1
31737,5386,2011-08-18,0
31738,569,2021-05-05,1
31739,6086,2013-11-15,1
31740,6326,2015-05-09,0
31741,40,2022-12-24,1
31742,1777,2009-01-21,0
31743,4932,2013-10-30,0
31744,3164,2013-10-21,1
31745,5733,2008-12-19,1
31746,1986,2011-03-08,1
31747,3611,2014-08-28,0
31748,4922,2017-06-24,1
31749,8587,2016-05-08,0
31750,2980,2012-10-04,0
31751,5226,2023-04-17,1
31752,9944,2016-05-01,1
31753,334,2019-03-15,1
31754,2147,2021-09-05,0
31755,1558,2021-02-06,0
31756,2292,2021-05-16,1
31757,3190,2010-12-23,1
31758,4067,2016-03-13,0
31759,3947,2009-07-31,1
31760,1102,2022-04-30,1
31761,2837,2013-04-18,1
31762,7988,2013-06-28,1
31763,6737,2021-03-28,1
31764,114,2014-09-11,1
31765,6859,2011-12-03,1
31766,5567,2016-12-24,0
31767,8633,2015-11-08,1
31768,8513,2012-11-06,0
31769,4248,2017-09-17,0
31770,1610,2019-07-06,0
31771,6858,2021-01-14,0
31772,7072,2017-10-19,1
31773,4635,2020-02-05,1
31774,6114,2019-07-31,1
31775,8767,2020-12-24,1
31776,8682,2008-12-29,1
31777,435,2021-07-25,0
31778,7916,2023-05-08,1
31779,5191,2017-05-01,0
31780,5692,2020-04-08,1
31781,2432,2022-02-14,1
31782,1318,2015-01-29,1
31783,6463,2017-03-03,1
31784,667,2011-03-03,1
31785,2449,2020-03-15,0
31786,4535,2016-02-03,0
31787,7302,2012-03-25,1
31788,5718,2021-02-13,1
31789,2838,2010-05-11,1
31790,9976,2016-09-24,1
31791,8682,2012-06-15,1
31792,7020,2021-06-07,1
31793,3884,2015-03-14,1
31794,8666,2023-08-28,0
31795,3460,2012-10-05,1
31796,4712,2009-02-27,0
31797,8797,2017-04-05,1
31798,6308,2016-09-11,0
31799,1848,2008-12-05,1
31800,289,2022-05-28,0
31801,4751,2010-09-21,1
31802,6036,2015-07-26,1
31803,9066,2019-06-20,0
31804,1063,2012-08-27,0
31805,5183,2016-06-11,1
31806,3317,2010-09-04,1
31807,2409,2009-05-05,0
31808,1814,2013-04-03,1
31809,164,2012-07-24,0
31810,1522,2023-02-13,0
31811,3691,2018-10-30,0
31812,7117,2009-10-18,1
31813,2869,2018-01-04,1
31814,5609,2012-12-27,0
31815,9178,2013-03-10,0
31816,4849,2011-07-20,1
31817,6613,2020-07-29,0
31818,5479,2009-05-30,0
31819,692,2015-02-28,1
31820,8547,2011-12-19,1
31821,9321,2012-09-03,1
31822,3063,2023-01-30,1
31823,2490,2014-06-03,0
31824,1267,2020-01-25,0
31825,4521,2022-10-29,0
31826,1535,2017-09-20,1
31827,2227,2022-02-07,1
31828,4808,2011-02-28,0
31829,957,2013-06-07,1
31830,2083,2018-11-25,1
31831,8425,2020-10-29,1
31832,6226,2013-09-20,0
31833,5666,2017-11-18,0
31834,530,2019-03-21,1
31835,758,2020-03-19,0
31836,7918,2018-10-29,0
31837,4557,2023-06-09,1
31838,8288,2018-12-07,0
31839,1197,2021-11-17,0
31840,5238,2020-06-09,0
31841,2128,2016-10-11,1
31842,7708,2011-06-13,0
31843,7261,2014-11-06,1
31844,9318,2019-02-01,0
31845,9617,2014-06-12,1
31846,7728,2010-06-10,1
31847,4593,2011-05-06,1
31848,8885,2011-03-01,0
31849,7753,2022-10-16,1
31850,8339,2018-04-16,0
31851,4392,2009-06-04,0
31852,9056,2013-10-02,1
31853,8362,2009-06-05,1
31854,7402,2019-03-20,0
31855,2837,2014-10-21,1
31856,5177,2011-09-29,1
31857,5457,2022-09-03,0
31858,2165,2012-12-10,0
31859,2135,2009-08-30,1
31860,5200,2020-06-02,0
31861,7778,2011-10-17,0
31862,9415,2012-04-13,1
31863,7413,2013-04-10,0
31864,5774,2012-02-08,0
31865,5334,2014-12-23,0
31866,4830,2018-07-24,0
31867,8694,2022-03-08,1
31868,2533,2019-08-27,0
31869,2502,2018-04-07,1
31870,6306,2010-10-30,0
31871,5634,2022-03-22,1
31872,4620,2020-05-24,1
31873,954,2010-05-06,0
31874,1967,2021-07-20,1
31875,8441,2014-10-05,1
31876,8396,2021-09-11,1
31877,8589,2017-03-05,1
31878,4544,2021-05-17,1
31879,1407,2019-03-10,0
31880,370,2014-12-21,1
31881,7471,2022-04-20,1
31882,6717,2014-02-04,0
31883,5232,2019-10-19,1
31884,2955,2021-10-03,0
31885,6041,2018-10-31,1
31886,7071,2012-10-31,1
31887,1287,2021-09-25,0
31888,4369,2022-08-19,0
31889,9973,2012-01-16,1
31890,3032,2015-06-17,0
31891,7640,2021-10-06,1
31892,4018,2021-09-20,1
31893,2876,2014-07-20,1
31894,9299,2014-08-22,1
31895,911,2010-12-16,1
31896,2015,2019-09-22,0
31897,1570,2011-03-18,1
31898,238,2017-07-06,1
31899,8166,2012-03-25,0
31900,7930,2010-05-15,0
31901,3806,2021-12-04,1
31902,2527,2021-09-13,1
31903,6607,2023-04-28,0
31904,4685,2019-12-19,1
31905,4639,2012-01-21,0
31906,8909,2023-10-01,1
31907,9166,2011-06-12,0
31908,7849,2009-03-08,0
31909,1515,2021-08-30,0
31910,7934,2022-11-11,0
31911,5524,2022-03-27,1
31912,2633,2009-10-22,1
31913,7695,2012-08-26,0
31914,4522,2015-06-27,0
31915,2415,2010-09-30,0
31916,7426,2010-03-10,1
31917,5628,2016-08-14,1
31918,9479,2013-02-16,1
31919,1404,2019-04-23,0
31920,5211,2016-10-19,0
31921,1204,2022-09-04,0
31922,2960,2017-12-27,0
31923,1899,2019-08-27,0
31924,7559,2017-11-29,0
